datetime,temperature,humidity,rain,wind_speed,date,hour,from_city_name
2021-04-11 12:00:00,16.1,91,0.6,7.0,2021-04-11,2021-04-11 12:00:00,杭州市
2021-04-11 13:00:00,16.2,91,0.6,5.7,2021-04-11,2021-04-11 13:00:00,杭州市
2021-04-11 14:00:00,16.7,90,0.5,6.5,2021-04-11,2021-04-11 14:00:00,杭州市
2021-04-11 15:00:00,17.0,90,0.5,5.4,2021-04-11,2021-04-11 15:00:00,杭州市
2021-04-11 16:00:00,17.1,89,0.3,3.2,2021-04-11,2021-04-11 16:00:00,杭州市
2021-04-11 17:00:00,17.0,91,0.2,3.1,2021-04-11,2021-04-11 17:00:00,杭州市
2021-04-11 18:00:00,16.5,96,0.5,4.2,2021-04-11,2021-04-11 18:00:00,杭州市
2021-04-11 19:00:00,15.8,99,2.3,4.4,2021-04-11,2021-04-11 19:00:00,杭州市
2021-04-11 20:00:00,15.1,98,1.3,3.5,2021-04-11,2021-04-11 20:00:00,杭州市
2021-04-11 21:00:00,15.3,97,1.1,2.5,2021-04-11,2021-04-11 21:00:00,杭州市
2021-04-11 22:00:00,14.6,99,1.5,3.7,2021-04-11,2021-04-11 22:00:00,杭州市
2021-04-11 23:00:00,14.7,99,0.7,1.9,2021-04-11,2021-04-11 23:00:00,杭州市
2021-04-12 00:00:00,14.7,98,2.1,2.6,2021-04-12,2021-04-12 00:00:00,杭州市
2021-04-12 01:00:00,14.7,98,1.4,3.6,2021-04-12,2021-04-12 01:00:00,杭州市
2021-04-12 02:00:00,14.6,98,0.5,3.3,2021-04-12,2021-04-12 02:00:00,杭州市
2021-04-12 03:00:00,14.4,97,0.4,3.1,2021-04-12,2021-04-12 03:00:00,杭州市
2021-04-12 04:00:00,14.7,96,0.5,3.9,2021-04-12,2021-04-12 04:00:00,杭州市
2021-04-12 05:00:00,14.8,96,0.8,4.4,2021-04-12,2021-04-12 05:00:00,杭州市
2021-04-12 06:00:00,14.9,96,0.8,4.0,2021-04-12,2021-04-12 06:00:00,杭州市
2021-04-12 07:00:00,15.4,94,0.5,6.8,2021-04-12,2021-04-12 07:00:00,杭州市
2021-04-12 08:00:00,15.9,93,0.5,6.1,2021-04-12,2021-04-12 08:00:00,杭州市
2021-04-12 09:00:00,16.2,93,0.8,4.6,2021-04-12,2021-04-12 09:00:00,杭州市
2021-04-12 10:00:00,17.1,88,0.1,3.2,2021-04-12,2021-04-12 10:00:00,杭州市
2021-04-12 11:00:00,18.8,82,0.1,6.6,2021-04-12,2021-04-12 11:00:00,杭州市
2021-04-12 12:00:00,19.2,80,0.0,4.5,2021-04-12,2021-04-12 12:00:00,杭州市
2021-04-12 13:00:00,19.5,80,0.1,4.2,2021-04-12,2021-04-12 13:00:00,杭州市
2021-04-12 14:00:00,20.4,78,0.3,5.9,2021-04-12,2021-04-12 14:00:00,杭州市
2021-04-12 15:00:00,19.0,82,0.3,12.9,2021-04-12,2021-04-12 15:00:00,杭州市
2021-04-12 16:00:00,18.4,83,0.1,9.2,2021-04-12,2021-04-12 16:00:00,杭州市
2021-04-12 17:00:00,18.4,85,0.1,7.6,2021-04-12,2021-04-12 17:00:00,杭州市
2021-04-12 18:00:00,18.3,84,0.1,6.1,2021-04-12,2021-04-12 18:00:00,杭州市
2021-04-12 19:00:00,17.8,84,0.0,5.2,2021-04-12,2021-04-12 19:00:00,杭州市
2021-04-12 20:00:00,16.9,91,0.0,4.8,2021-04-12,2021-04-12 20:00:00,杭州市
2021-04-12 21:00:00,16.7,88,0.0,6.3,2021-04-12,2021-04-12 21:00:00,杭州市
2021-04-12 22:00:00,16.2,88,0.1,4.8,2021-04-12,2021-04-12 22:00:00,杭州市
2021-04-12 23:00:00,15.9,87,0.1,5.8,2021-04-12,2021-04-12 23:00:00,杭州市
2021-04-13 00:00:00,15.6,87,0.0,5.1,2021-04-13,2021-04-13 00:00:00,杭州市
2021-04-13 01:00:00,15.3,87,0.0,5.8,2021-04-13,2021-04-13 01:00:00,杭州市
2021-04-13 02:00:00,15.1,87,0.0,5.6,2021-04-13,2021-04-13 02:00:00,杭州市
2021-04-13 03:00:00,14.9,88,0.0,4.8,2021-04-13,2021-04-13 03:00:00,杭州市
2021-04-13 04:00:00,14.6,90,0.0,3.7,2021-04-13,2021-04-13 04:00:00,杭州市
2021-04-13 05:00:00,14.2,92,0.0,4.7,2021-04-13,2021-04-13 05:00:00,杭州市
2021-04-13 06:00:00,14.4,91,0.0,4.3,2021-04-13,2021-04-13 06:00:00,杭州市
2021-04-13 07:00:00,15.6,85,0.0,3.1,2021-04-13,2021-04-13 07:00:00,杭州市
2021-04-13 08:00:00,16.6,80,0.0,4.3,2021-04-13,2021-04-13 08:00:00,杭州市
2021-04-13 09:00:00,18.1,76,0.0,8.0,2021-04-13,2021-04-13 09:00:00,杭州市
2021-04-13 10:00:00,19.5,67,0.0,14.1,2021-04-13,2021-04-13 10:00:00,杭州市
2021-04-13 11:00:00,20.4,62,0.1,12.1,2021-04-13,2021-04-13 11:00:00,杭州市
2021-04-13 12:00:00,20.5,62,0.0,12.5,2021-04-13,2021-04-13 12:00:00,杭州市
2021-04-13 13:00:00,20.8,61,0.0,12.6,2021-04-13,2021-04-13 13:00:00,杭州市
2021-04-13 14:00:00,20.9,60,0.0,13.0,2021-04-13,2021-04-13 14:00:00,杭州市
2021-04-13 15:00:00,20.5,64,0.0,13.0,2021-04-13,2021-04-13 15:00:00,杭州市
2021-04-13 16:00:00,19.1,69,0.0,16.9,2021-04-13,2021-04-13 16:00:00,杭州市
2021-04-13 17:00:00,18.1,73,0.0,17.3,2021-04-13,2021-04-13 17:00:00,杭州市
2021-04-13 18:00:00,16.4,74,0.0,20.9,2021-04-13,2021-04-13 18:00:00,杭州市
2021-04-13 19:00:00,14.7,80,0.0,20.9,2021-04-13,2021-04-13 19:00:00,杭州市
2021-04-13 20:00:00,14.1,82,0.0,17.4,2021-04-13,2021-04-13 20:00:00,杭州市
2021-04-13 21:00:00,13.6,86,0.6,16.3,2021-04-13,2021-04-13 21:00:00,杭州市
2021-04-13 22:00:00,13.1,91,0.6,14.8,2021-04-13,2021-04-13 22:00:00,杭州市
2021-04-13 23:00:00,12.9,92,0.4,13.7,2021-04-13,2021-04-13 23:00:00,杭州市
2021-04-14 00:00:00,12.6,92,0.3,12.6,2021-04-14,2021-04-14 00:00:00,杭州市
2021-04-14 01:00:00,12.4,92,0.5,10.6,2021-04-14,2021-04-14 01:00:00,杭州市
2021-04-14 02:00:00,12.2,93,1.2,9.5,2021-04-14,2021-04-14 02:00:00,杭州市
2021-04-14 03:00:00,12.1,92,0.8,7.9,2021-04-14,2021-04-14 03:00:00,杭州市
2021-04-14 04:00:00,11.8,92,0.5,9.4,2021-04-14,2021-04-14 04:00:00,杭州市
2021-04-14 05:00:00,11.4,93,0.4,10.2,2021-04-14,2021-04-14 05:00:00,杭州市
2021-04-14 06:00:00,11.4,91,0.1,11.0,2021-04-14,2021-04-14 06:00:00,杭州市
2021-04-14 07:00:00,11.3,89,0.0,13.0,2021-04-14,2021-04-14 07:00:00,杭州市
2021-04-14 08:00:00,11.9,86,0.0,15.8,2021-04-14,2021-04-14 08:00:00,杭州市
2021-04-14 09:00:00,12.3,79,0.0,17.1,2021-04-14,2021-04-14 09:00:00,杭州市
2021-04-14 10:00:00,13.6,70,0.0,17.2,2021-04-14,2021-04-14 10:00:00,杭州市
2021-04-14 11:00:00,13.9,66,0.0,15.1,2021-04-14,2021-04-14 11:00:00,杭州市
2021-04-14 12:00:00,14.4,62,0.0,16.6,2021-04-14,2021-04-14 12:00:00,杭州市
2021-04-14 13:00:00,15.2,56,0.0,18.0,2021-04-14,2021-04-14 13:00:00,杭州市
2021-04-14 14:00:00,15.2,54,0.0,19.5,2021-04-14,2021-04-14 14:00:00,杭州市
2021-04-14 15:00:00,14.9,53,0.0,18.4,2021-04-14,2021-04-14 15:00:00,杭州市
2021-04-14 16:00:00,14.2,53,0.0,17.4,2021-04-14,2021-04-14 16:00:00,杭州市
2021-04-14 17:00:00,13.6,58,0.0,16.2,2021-04-14,2021-04-14 17:00:00,杭州市
2021-04-14 18:00:00,13.0,62,0.0,13.1,2021-04-14,2021-04-14 18:00:00,杭州市
2021-04-14 19:00:00,12.5,64,0.0,12.6,2021-04-14,2021-04-14 19:00:00,杭州市
2021-04-14 20:00:00,11.9,71,0.0,11.3,2021-04-14,2021-04-14 20:00:00,杭州市
2021-04-14 21:00:00,11.7,71,0.0,11.2,2021-04-14,2021-04-14 21:00:00,杭州市
2021-04-14 22:00:00,11.4,74,0.0,11.2,2021-04-14,2021-04-14 22:00:00,杭州市
2021-04-14 23:00:00,11.1,76,0.0,10.8,2021-04-14,2021-04-14 23:00:00,杭州市
2021-04-15 00:00:00,10.5,79,0.0,9.8,2021-04-15,2021-04-15 00:00:00,杭州市
2021-04-15 01:00:00,9.9,82,0.0,8.0,2021-04-15,2021-04-15 01:00:00,杭州市
2021-04-15 02:00:00,9.8,82,0.0,8.5,2021-04-15,2021-04-15 02:00:00,杭州市
2021-04-15 03:00:00,10.1,80,0.0,10.0,2021-04-15,2021-04-15 03:00:00,杭州市
2021-04-15 04:00:00,9.8,82,0.0,7.3,2021-04-15,2021-04-15 04:00:00,杭州市
2021-04-15 05:00:00,9.7,83,0.0,6.5,2021-04-15,2021-04-15 05:00:00,杭州市
2021-04-15 06:00:00,9.9,84,0.0,6.8,2021-04-15,2021-04-15 06:00:00,杭州市
2021-04-15 07:00:00,10.8,79,0.0,8.6,2021-04-15,2021-04-15 07:00:00,杭州市
2021-04-15 08:00:00,11.7,79,0.0,7.4,2021-04-15,2021-04-15 08:00:00,杭州市
2021-04-15 09:00:00,13.2,75,0.0,8.1,2021-04-15,2021-04-15 09:00:00,杭州市
2021-04-15 10:00:00,14.2,73,0.0,8.2,2021-04-15,2021-04-15 10:00:00,杭州市
2021-04-15 11:00:00,15.8,69,0.0,9.8,2021-04-15,2021-04-15 11:00:00,杭州市
2021-04-15 12:00:00,17.0,65,0.0,11.5,2021-04-15,2021-04-15 12:00:00,杭州市
2021-04-15 13:00:00,17.6,65,0.0,6.7,2021-04-15,2021-04-15 13:00:00,杭州市
2021-04-15 14:00:00,17.8,65,0.0,3.6,2021-04-15,2021-04-15 14:00:00,杭州市
2021-04-15 15:00:00,17.6,66,0.0,3.3,2021-04-15,2021-04-15 15:00:00,杭州市
2021-04-15 16:00:00,17.9,66,0.0,7.1,2021-04-15,2021-04-15 16:00:00,杭州市
2021-04-15 17:00:00,17.8,67,0.0,10.8,2021-04-15,2021-04-15 17:00:00,杭州市
2021-04-15 18:00:00,15.9,75,0.0,11.9,2021-04-15,2021-04-15 18:00:00,杭州市
2021-04-15 19:00:00,14.2,83,0.0,7.9,2021-04-15,2021-04-15 19:00:00,杭州市
2021-04-15 20:00:00,12.9,92,0.0,6.0,2021-04-15,2021-04-15 20:00:00,杭州市
2021-04-15 21:00:00,12.2,94,0.0,7.3,2021-04-15,2021-04-15 21:00:00,杭州市
2021-04-15 22:00:00,13.4,90,0.0,1.8,2021-04-15,2021-04-15 22:00:00,杭州市
2021-04-15 23:00:00,11.9,95,0.0,2.9,2021-04-15,2021-04-15 23:00:00,杭州市
2021-04-16 00:00:00,10.9,97,0.0,5.4,2021-04-16,2021-04-16 00:00:00,杭州市
2021-04-16 01:00:00,10.4,97,0.0,6.9,2021-04-16,2021-04-16 01:00:00,杭州市
2021-04-16 02:00:00,10.2,98,0.0,7.4,2021-04-16,2021-04-16 02:00:00,杭州市
2021-04-16 03:00:00,10.4,99,0.0,7.2,2021-04-16,2021-04-16 03:00:00,杭州市
2021-04-16 04:00:00,10.5,100,0.0,6.5,2021-04-16,2021-04-16 04:00:00,杭州市
2021-04-16 05:00:00,10.2,100,0.0,6.6,2021-04-16,2021-04-16 05:00:00,杭州市
2021-04-16 06:00:00,11.1,99,0.0,4.3,2021-04-16,2021-04-16 06:00:00,杭州市
2021-04-16 07:00:00,13.1,95,0.0,4.8,2021-04-16,2021-04-16 07:00:00,杭州市
2021-04-16 08:00:00,15.8,85,0.0,4.3,2021-04-16,2021-04-16 08:00:00,杭州市
2021-04-16 09:00:00,18.4,78,0.0,4.4,2021-04-16,2021-04-16 09:00:00,杭州市
2021-04-16 10:00:00,20.4,71,0.0,3.3,2021-04-16,2021-04-16 10:00:00,杭州市
2021-04-16 11:00:00,21.9,65,0.0,2.1,2021-04-16,2021-04-16 11:00:00,杭州市
2021-04-16 12:00:00,23.0,61,0.0,4.5,2021-04-16,2021-04-16 12:00:00,杭州市
2021-04-16 13:00:00,23.9,57,0.0,7.3,2021-04-16,2021-04-16 13:00:00,杭州市
2021-04-16 14:00:00,24.2,54,0.0,8.3,2021-04-16,2021-04-16 14:00:00,杭州市
2021-04-16 15:00:00,23.4,57,0.1,9.9,2021-04-16,2021-04-16 15:00:00,杭州市
2021-04-16 16:00:00,22.9,59,0.1,7.3,2021-04-16,2021-04-16 16:00:00,杭州市
2021-04-16 17:00:00,21.9,65,0.0,2.9,2021-04-16,2021-04-16 17:00:00,杭州市
2021-04-16 18:00:00,20.3,75,0.0,4.0,2021-04-16,2021-04-16 18:00:00,杭州市
2021-04-16 19:00:00,18.8,82,0.0,6.3,2021-04-16,2021-04-16 19:00:00,杭州市
2021-04-16 20:00:00,19.0,75,0.2,7.4,2021-04-16,2021-04-16 20:00:00,杭州市
2021-04-16 21:00:00,18.8,79,0.2,6.0,2021-04-16,2021-04-16 21:00:00,杭州市
2021-04-16 22:00:00,18.0,84,0.0,6.2,2021-04-16,2021-04-16 22:00:00,杭州市
2021-04-16 23:00:00,17.7,86,0.0,7.9,2021-04-16,2021-04-16 23:00:00,杭州市
2021-04-17 00:00:00,16.9,90,0.0,7.7,2021-04-17,2021-04-17 00:00:00,杭州市
2021-04-17 01:00:00,16.5,90,0.0,8.0,2021-04-17,2021-04-17 01:00:00,杭州市
2021-04-17 02:00:00,15.8,91,0.0,8.2,2021-04-17,2021-04-17 02:00:00,杭州市
2021-04-17 03:00:00,15.4,93,0.0,7.7,2021-04-17,2021-04-17 03:00:00,杭州市
2021-04-17 04:00:00,14.8,94,0.0,6.6,2021-04-17,2021-04-17 04:00:00,杭州市
2021-04-17 05:00:00,13.4,97,0.0,6.1,2021-04-17,2021-04-17 05:00:00,杭州市
2021-04-17 06:00:00,13.9,96,0.0,6.6,2021-04-17,2021-04-17 06:00:00,杭州市
2021-04-17 07:00:00,16.2,90,0.0,7.1,2021-04-17,2021-04-17 07:00:00,杭州市
2021-04-17 08:00:00,18.5,83,0.0,4.8,2021-04-17,2021-04-17 08:00:00,杭州市
2021-04-17 09:00:00,20.4,74,0.0,8.2,2021-04-17,2021-04-17 09:00:00,杭州市
2021-04-17 10:00:00,21.9,62,0.0,14.4,2021-04-17,2021-04-17 10:00:00,杭州市
2021-04-17 11:00:00,23.0,52,0.0,15.4,2021-04-17,2021-04-17 11:00:00,杭州市
2021-04-17 12:00:00,23.6,45,0.0,19.0,2021-04-17,2021-04-17 12:00:00,杭州市
2021-04-17 13:00:00,20.6,70,0.0,23.7,2021-04-17,2021-04-17 13:00:00,杭州市
2021-04-17 14:00:00,20.5,63,0.0,20.0,2021-04-17,2021-04-17 14:00:00,杭州市
2021-04-17 15:00:00,20.7,50,0.0,18.4,2021-04-17,2021-04-17 15:00:00,杭州市
2021-04-17 16:00:00,20.1,48,0.0,15.9,2021-04-17,2021-04-17 16:00:00,杭州市
2021-04-17 17:00:00,19.0,52,0.0,13.1,2021-04-17,2021-04-17 17:00:00,杭州市
2021-04-17 18:00:00,17.3,56,0.0,9.8,2021-04-17,2021-04-17 18:00:00,杭州市
2021-04-17 19:00:00,15.4,63,0.0,7.4,2021-04-17,2021-04-17 19:00:00,杭州市
2021-04-17 20:00:00,15.1,64,0.0,8.4,2021-04-17,2021-04-17 20:00:00,杭州市
2021-04-17 21:00:00,14.6,73,0.0,11.9,2021-04-17,2021-04-17 21:00:00,杭州市
2021-04-17 22:00:00,13.2,76,0.0,9.9,2021-04-17,2021-04-17 22:00:00,杭州市
2021-04-17 23:00:00,12.6,70,0.0,8.7,2021-04-17,2021-04-17 23:00:00,杭州市
2021-04-18 00:00:00,11.7,77,0.0,6.5,2021-04-18,2021-04-18 00:00:00,杭州市
2021-04-18 01:00:00,11.2,81,0.0,5.8,2021-04-18,2021-04-18 01:00:00,杭州市
2021-04-18 02:00:00,10.6,84,0.0,6.5,2021-04-18,2021-04-18 02:00:00,杭州市
2021-04-18 03:00:00,9.6,88,0.0,7.9,2021-04-18,2021-04-18 03:00:00,杭州市
2021-04-18 04:00:00,9.6,86,0.0,7.3,2021-04-18,2021-04-18 04:00:00,杭州市
2021-04-18 05:00:00,10.6,80,0.0,6.2,2021-04-18,2021-04-18 05:00:00,杭州市
2021-04-18 06:00:00,11.5,74,0.0,4.1,2021-04-18,2021-04-18 06:00:00,杭州市
2021-04-18 07:00:00,11.9,72,0.0,1.8,2021-04-18,2021-04-18 07:00:00,杭州市
2021-04-18 08:00:00,13.6,63,0.0,4.6,2021-04-18,2021-04-18 08:00:00,杭州市
2021-04-18 09:00:00,15.6,57,0.0,5.3,2021-04-18,2021-04-18 09:00:00,杭州市
2021-04-18 10:00:00,17.3,45,0.0,8.7,2021-04-18,2021-04-18 10:00:00,杭州市
2021-04-18 11:00:00,18.4,41,0.0,10.3,2021-04-18,2021-04-18 11:00:00,杭州市
2021-04-18 12:00:00,18.6,40,0.0,10.8,2021-04-18,2021-04-18 12:00:00,杭州市
2021-04-18 13:00:00,18.5,41,0.0,11.2,2021-04-18,2021-04-18 13:00:00,杭州市
2021-04-18 14:00:00,18.1,42,0.0,12.9,2021-04-18,2021-04-18 14:00:00,杭州市
2021-04-18 15:00:00,17.5,42,0.0,12.9,2021-04-18,2021-04-18 15:00:00,杭州市
2021-04-18 16:00:00,17.2,45,0.0,12.2,2021-04-18,2021-04-18 16:00:00,杭州市
2021-04-18 17:00:00,16.2,54,0.0,11.7,2021-04-18,2021-04-18 17:00:00,杭州市
2021-04-18 18:00:00,14.9,58,0.0,10.2,2021-04-18,2021-04-18 18:00:00,杭州市
2021-04-18 19:00:00,14.4,59,0.0,10.1,2021-04-18,2021-04-18 19:00:00,杭州市
2021-04-18 20:00:00,14.3,64,0.0,10.5,2021-04-18,2021-04-18 20:00:00,杭州市
2021-04-18 21:00:00,14.1,66,0.0,10.2,2021-04-18,2021-04-18 21:00:00,杭州市
2021-04-18 22:00:00,13.9,66,0.0,10.4,2021-04-18,2021-04-18 22:00:00,杭州市
2021-04-18 23:00:00,13.2,71,0.0,7.3,2021-04-18,2021-04-18 23:00:00,杭州市
2021-04-19 00:00:00,11.6,82,0.0,6.8,2021-04-19,2021-04-19 00:00:00,杭州市
2021-04-19 01:00:00,11.4,84,0.0,6.8,2021-04-19,2021-04-19 01:00:00,杭州市
2021-04-19 02:00:00,11.1,84,0.0,6.8,2021-04-19,2021-04-19 02:00:00,杭州市
2021-04-19 03:00:00,11.5,83,0.0,6.0,2021-04-19,2021-04-19 03:00:00,杭州市
2021-04-19 04:00:00,12.2,82,0.0,4.6,2021-04-19,2021-04-19 04:00:00,杭州市
2021-04-19 05:00:00,11.8,85,0.0,3.7,2021-04-19,2021-04-19 05:00:00,杭州市
2021-04-19 06:00:00,9.8,95,0.0,4.8,2021-04-19,2021-04-19 06:00:00,杭州市
2021-04-19 07:00:00,12.1,86,0.0,3.1,2021-04-19,2021-04-19 07:00:00,杭州市
2021-04-19 08:00:00,14.3,72,0.0,2.6,2021-04-19,2021-04-19 08:00:00,杭州市
2021-04-19 09:00:00,16.6,66,0.0,3.2,2021-04-19,2021-04-19 09:00:00,杭州市
2021-04-19 10:00:00,18.5,63,0.0,4.1,2021-04-19,2021-04-19 10:00:00,杭州市
2021-04-19 11:00:00,20.0,59,0.0,4.6,2021-04-19,2021-04-19 11:00:00,杭州市
2021-04-19 12:00:00,21.4,54,0.0,6.2,2021-04-19,2021-04-19 12:00:00,杭州市
2021-04-19 13:00:00,22.3,51,0.0,8.3,2021-04-19,2021-04-19 13:00:00,杭州市
2021-04-19 14:00:00,22.5,52,0.0,10.8,2021-04-19,2021-04-19 14:00:00,杭州市
2021-04-19 15:00:00,22.2,53,0.0,13.0,2021-04-19,2021-04-19 15:00:00,杭州市
2021-04-19 16:00:00,21.4,54,0.0,14.5,2021-04-19,2021-04-19 16:00:00,杭州市
2021-04-19 17:00:00,20.1,58,0.0,14.6,2021-04-19,2021-04-19 17:00:00,杭州市
2021-04-19 18:00:00,18.1,69,0.0,11.6,2021-04-19,2021-04-19 18:00:00,杭州市
2021-04-19 19:00:00,16.2,76,0.0,10.6,2021-04-19,2021-04-19 19:00:00,杭州市
2021-04-19 20:00:00,15.6,78,0.0,10.2,2021-04-19,2021-04-19 20:00:00,杭州市
2021-04-19 21:00:00,15.4,79,0.0,8.4,2021-04-19,2021-04-19 21:00:00,杭州市
2021-04-19 22:00:00,14.6,82,0.0,6.7,2021-04-19,2021-04-19 22:00:00,杭州市
2021-04-19 23:00:00,14.4,84,0.0,6.4,2021-04-19,2021-04-19 23:00:00,杭州市
2021-04-20 00:00:00,14.6,82,0.0,5.8,2021-04-20,2021-04-20 00:00:00,杭州市
2021-04-20 01:00:00,14.9,77,0.0,6.3,2021-04-20,2021-04-20 01:00:00,杭州市
2021-04-20 02:00:00,14.9,75,0.0,5.2,2021-04-20,2021-04-20 02:00:00,杭州市
2021-04-20 03:00:00,13.6,82,0.0,5.5,2021-04-20,2021-04-20 03:00:00,杭州市
2021-04-20 04:00:00,13.3,83,0.0,5.9,2021-04-20,2021-04-20 04:00:00,杭州市
2021-04-20 05:00:00,13.1,83,0.0,7.4,2021-04-20,2021-04-20 05:00:00,杭州市
2021-04-20 06:00:00,13.2,80,0.0,7.9,2021-04-20,2021-04-20 06:00:00,杭州市
2021-04-20 07:00:00,14.2,73,0.0,9.2,2021-04-20,2021-04-20 07:00:00,杭州市
2021-04-20 08:00:00,16.4,68,0.0,8.4,2021-04-20,2021-04-20 08:00:00,杭州市
2021-04-20 09:00:00,18.4,63,0.0,8.2,2021-04-20,2021-04-20 09:00:00,杭州市
2021-04-20 10:00:00,20.0,58,0.0,9.2,2021-04-20,2021-04-20 10:00:00,杭州市
2021-04-20 11:00:00,21.5,53,0.0,10.6,2021-04-20,2021-04-20 11:00:00,杭州市
2021-04-20 12:00:00,22.8,47,0.0,11.8,2021-04-20,2021-04-20 12:00:00,杭州市
2021-04-20 13:00:00,23.8,42,0.0,12.8,2021-04-20,2021-04-20 13:00:00,杭州市
2021-04-20 14:00:00,24.3,40,0.0,13.1,2021-04-20,2021-04-20 14:00:00,杭州市
2021-04-20 15:00:00,24.0,45,0.0,15.2,2021-04-20,2021-04-20 15:00:00,杭州市
2021-04-20 16:00:00,22.6,55,0.0,18.9,2021-04-20,2021-04-20 16:00:00,杭州市
2021-04-20 17:00:00,21.5,63,0.0,16.3,2021-04-20,2021-04-20 17:00:00,杭州市
2021-04-20 18:00:00,20.2,69,0.0,14.0,2021-04-20,2021-04-20 18:00:00,杭州市
2021-04-20 19:00:00,19.8,70,0.0,11.1,2021-04-20,2021-04-20 19:00:00,杭州市
2021-04-20 20:00:00,18.5,73,0.0,14.4,2021-04-20,2021-04-20 20:00:00,杭州市
2021-04-20 21:00:00,19.2,69,0.0,13.6,2021-04-20,2021-04-20 21:00:00,杭州市
2021-04-20 22:00:00,19.0,69,0.0,12.9,2021-04-20,2021-04-20 22:00:00,杭州市
2021-04-20 23:00:00,18.6,71,0.0,11.0,2021-04-20,2021-04-20 23:00:00,杭州市
2021-03-01 00:00:00,10.9,94,0.2,5.9,2021-03-01,2021-03-01 00:00:00,重庆市
2021-03-01 01:00:00,10.6,94,0.1,10.7,2021-03-01,2021-03-01 01:00:00,重庆市
2021-03-01 02:00:00,10.1,92,0.1,16.1,2021-03-01,2021-03-01 02:00:00,重庆市
2021-03-01 03:00:00,9.0,89,0.3,17.0,2021-03-01,2021-03-01 03:00:00,重庆市
2021-03-01 04:00:00,8.4,87,0.3,15.4,2021-03-01,2021-03-01 04:00:00,重庆市
2021-03-01 05:00:00,8.4,88,0.1,13.0,2021-03-01,2021-03-01 05:00:00,重庆市
2021-03-01 06:00:00,8.4,85,0.1,12.1,2021-03-01,2021-03-01 06:00:00,重庆市
2021-03-01 07:00:00,8.3,83,0.0,11.5,2021-03-01,2021-03-01 07:00:00,重庆市
2021-03-01 08:00:00,9.1,82,0.0,6.9,2021-03-01,2021-03-01 08:00:00,重庆市
2021-03-01 09:00:00,9.3,83,0.0,8.3,2021-03-01,2021-03-01 09:00:00,重庆市
2021-03-01 10:00:00,10.2,76,0.0,9.8,2021-03-01,2021-03-01 10:00:00,重庆市
2021-03-01 11:00:00,11.6,62,0.0,11.5,2021-03-01,2021-03-01 11:00:00,重庆市
2021-03-01 12:00:00,12.9,53,0.0,15.1,2021-03-01,2021-03-01 12:00:00,重庆市
2021-03-01 13:00:00,13.4,51,0.0,13.4,2021-03-01,2021-03-01 13:00:00,重庆市
2021-03-01 14:00:00,13.4,50,0.0,11.8,2021-03-01,2021-03-01 14:00:00,重庆市
2021-03-01 15:00:00,13.9,48,0.0,12.0,2021-03-01,2021-03-01 15:00:00,重庆市
2021-03-01 16:00:00,14.3,46,0.0,10.9,2021-03-01,2021-03-01 16:00:00,重庆市
2021-03-01 17:00:00,13.8,51,0.0,11.7,2021-03-01,2021-03-01 17:00:00,重庆市
2021-03-01 18:00:00,11.8,62,0.0,16.0,2021-03-01,2021-03-01 18:00:00,重庆市
2021-03-01 19:00:00,9.9,70,0.0,6.5,2021-03-01,2021-03-01 19:00:00,重庆市
2021-03-01 20:00:00,9.2,78,0.0,7.3,2021-03-01,2021-03-01 20:00:00,重庆市
2021-03-01 21:00:00,9.1,79,0.0,5.8,2021-03-01,2021-03-01 21:00:00,重庆市
2021-03-01 22:00:00,8.9,81,0.0,5.4,2021-03-01,2021-03-01 22:00:00,重庆市
2021-03-01 23:00:00,7.7,88,0.0,7.3,2021-03-01,2021-03-01 23:00:00,重庆市
2021-03-02 00:00:00,9.2,83,0.0,3.8,2021-03-02,2021-03-02 00:00:00,重庆市
2021-03-02 01:00:00,8.4,87,0.0,4.9,2021-03-02,2021-03-02 01:00:00,重庆市
2021-03-02 02:00:00,8.6,85,0.0,4.0,2021-03-02,2021-03-02 02:00:00,重庆市
2021-03-02 03:00:00,8.2,89,0.0,4.0,2021-03-02,2021-03-02 03:00:00,重庆市
2021-03-02 04:00:00,8.0,90,0.0,3.6,2021-03-02,2021-03-02 04:00:00,重庆市
2021-03-02 05:00:00,7.6,92,0.0,3.9,2021-03-02,2021-03-02 05:00:00,重庆市
2021-03-02 06:00:00,7.4,93,0.0,4.0,2021-03-02,2021-03-02 06:00:00,重庆市
2021-03-02 07:00:00,7.4,92,0.0,3.8,2021-03-02,2021-03-02 07:00:00,重庆市
2021-03-02 08:00:00,8.1,92,0.0,4.0,2021-03-02,2021-03-02 08:00:00,重庆市
2021-03-02 09:00:00,8.9,87,0.0,4.5,2021-03-02,2021-03-02 09:00:00,重庆市
2021-03-02 10:00:00,10.1,80,0.0,5.2,2021-03-02,2021-03-02 10:00:00,重庆市
2021-03-02 11:00:00,11.4,71,0.0,4.3,2021-03-02,2021-03-02 11:00:00,重庆市
2021-03-02 12:00:00,12.8,61,0.0,4.4,2021-03-02,2021-03-02 12:00:00,重庆市
2021-03-02 13:00:00,14.4,55,0.0,8.6,2021-03-02,2021-03-02 13:00:00,重庆市
2021-03-02 14:00:00,14.6,53,0.0,8.2,2021-03-02,2021-03-02 14:00:00,重庆市
2021-03-02 15:00:00,14.6,54,0.1,6.7,2021-03-02,2021-03-02 15:00:00,重庆市
